global_step,epoch,step_in_epoch,lr,loss,acc1,acc5,,,,
8935,41,216,0.00000032,0.696044,0.85,0.95,,,,
8936,41,217,0.00000032,0.198013,0.9,1,,,,
8937,41,218,0.00000032,0.642109,0.85,0.85,,,,
8938,42,1,0.00000032,0.912607,0.8,0.85,,,,
8939,42,2,0.00000032,0.340711,0.9,1,,,,
8940,42,3,0.00000032,0.625646,0.85,0.85,,,,
8941,42,4,0.00000032,0.37191,0.85,0.95,,,,
8942,42,5,0.00000032,0.372638,0.95,1,,,,
8943,42,6,0.00000032,0.537573,0.9,0.9,,,,
8944,42,7,0.00000031,0.146006,0.95,1,,,,
8945,42,8,0.00000031,0.74217,0.8,0.95,,,,
8946,42,9,0.00000031,0.603078,0.85,0.9,,,,
8947,42,10,0.00000031,0.826367,0.8,0.95,,,,
8948,42,11,0.00000031,0.237528,0.95,1,,,,
8949,42,12,0.00000031,0.284283,0.9,1,,,,
8950,42,13,0.00000031,0.462879,0.85,0.95,,,,
8951,42,14,0.00000031,0.864396,0.8,0.9,,,,
8952,42,15,0.0000003,0.878136,0.75,0.9,,,,
8953,42,16,0.0000003,0.339306,0.9,1,,,,
8954,42,17,0.0000003,0.344292,0.85,1,,,,
8955,42,18,0.0000003,0.721478,0.8,0.9,,,,
8956,42,19,0.0000003,1.018379,0.8,0.85,,,,
8957,42,20,0.0000003,0.637025,0.85,0.95,,,,
8958,42,21,0.0000003,0.51209,0.85,0.9,,,,
8959,42,22,0.0000003,0.299694,0.95,1,,,,
8960,42,23,0.0000003,0.316363,0.9,0.95,,,,
8961,42,24,0.0000003,0.720666,0.75,0.9,,,,
8962,42,25,0.00000029,0.779247,0.8,0.95,,,,
8963,42,26,0.00000029,0.633767,0.85,0.9,,,,
8964,42,27,0.00000029,1.153311,0.65,0.9,,,,
8965,42,28,0.00000029,0.694483,0.8,0.9,,,,
8966,42,29,0.00000029,0.136893,0.95,1,,,,
8967,42,30,0.00000029,0.442571,0.9,0.9,,,,
8968,42,31,0.00000029,0.477324,0.9,0.9,,,,
8969,42,32,0.00000029,0.451004,0.85,0.95,,,,
8970,42,33,0.00000029,0.563035,0.85,0.9,,,,
8971,42,34,0.00000028,0.748567,0.75,0.95,,,,
8972,42,35,0.00000028,0.683205,0.9,0.9,,,,
8973,42,36,0.00000028,0.243487,1,1,,,,
8974,42,37,0.00000028,0.564013,0.85,0.95,,,,
8975,42,38,0.00000028,0.406541,0.9,1,,,,
8976,42,39,0.00000028,0.729691,0.8,0.9,,,,
8977,42,40,0.00000028,1.011375,0.75,0.9,,,,
8978,42,41,0.00000028,0.786591,0.75,0.85,,,,
8979,42,42,0.00000028,0.893746,0.85,0.85,,,,
8980,42,43,0.00000027,0.237998,0.9,1,,,,
8981,42,44,0.00000027,0.24716,0.9,0.95,,,,
8982,42,45,0.00000027,0.217245,1,1,,,,
8983,42,46,0.00000027,0.492288,0.9,0.95,,,,
8984,42,47,0.00000027,0.276487,0.95,0.95,,,,
8985,42,48,0.00000027,0.348634,0.9,0.95,,,,
8986,42,49,0.00000027,0.449665,0.9,0.95,,,,
8987,42,50,0.00000027,0.101081,0.95,1,,,,
8988,42,51,0.00000027,0.747455,0.75,0.9,,,,
8989,42,52,0.00000027,0.808303,0.85,0.9,,,,
8990,42,53,0.00000026,1.079771,0.7,0.95,,,,
8991,42,54,0.00000026,0.400462,0.9,1,,,,
8992,42,55,0.00000026,0.419369,0.9,0.95,,,,
8993,42,56,0.00000026,0.459418,0.85,1,,,,
8994,42,57,0.00000026,1.441827,0.65,0.8,,,,
8995,42,58,0.00000026,0.729736,0.85,0.95,,,,
8996,42,59,0.00000026,0.623616,0.85,0.95,,,,
8997,42,60,0.00000026,0.497209,0.9,1,,,,
8998,42,61,0.00000026,0.590153,0.85,0.95,,,,
8999,42,62,0.00000025,0.427295,0.9,0.95,,,,
9000,42,63,0.00000025,0.407123,0.95,0.95,,,,
9001,42,64,0.00000025,0.787311,0.75,0.95,,,,
9002,42,65,0.00000025,0.54541,0.9,0.9,,,,
9003,42,66,0.00000025,0.297253,0.95,1,,,,
9004,42,67,0.00000025,0.482622,0.85,1,,,,
9005,42,68,0.00000025,0.461961,0.85,1,,,,
9006,42,69,0.00000025,0.428774,0.85,0.95,,,,
9007,42,70,0.00000025,0.701336,0.85,0.9,,,,
9008,42,71,0.00000025,0.671318,0.9,0.95,,,,
9009,42,72,0.00000024,0.403854,0.9,0.95,,,,
9010,42,73,0.00000024,0.571857,0.85,0.95,,,,
9011,42,74,0.00000024,0.502635,0.85,1,,,,
9012,42,75,0.00000024,0.578369,0.75,1,,,,
9013,42,76,0.00000024,0.543504,0.85,0.95,,,,
9014,42,77,0.00000024,1.173817,0.7,0.9,,,,
9015,42,78,0.00000024,0.296563,0.95,1,,,,
9016,42,79,0.00000024,0.230169,0.95,0.95,,,,
9017,42,80,0.00000024,0.413506,0.9,0.95,,,,
9018,42,81,0.00000024,0.723612,0.85,0.9,,,,
9019,42,82,0.00000023,0.913931,0.75,0.9,,,,
9020,42,83,0.00000023,0.684617,0.8,0.9,,,,
9021,42,84,0.00000023,0.481902,0.9,0.95,,,,
9022,42,85,0.00000023,0.658642,0.8,0.9,,,,
9023,42,86,0.00000023,0.62546,0.9,0.9,,,,
9024,42,87,0.00000023,1.076936,0.7,0.85,,,,
9025,42,88,0.00000023,0.465354,0.9,1,,,,
9026,42,89,0.00000023,0.560077,0.8,1,,,,
9027,42,90,0.00000023,0.288629,0.85,1,,,,
9028,42,91,0.00000023,0.31732,0.9,1,,,,
9029,42,92,0.00000023,0.641369,0.8,0.85,,,,
9030,42,93,0.00000022,0.179791,0.95,1,,,,
9031,42,94,0.00000022,0.923735,0.85,0.85,,,,
9032,42,95,0.00000022,0.573112,0.75,0.95,,,,
9033,42,96,0.00000022,0.682893,0.8,0.85,,,,
9034,42,97,0.00000022,0.836736,0.8,0.9,,,,
9035,42,98,0.00000022,0.667706,0.8,0.9,,,,
9036,42,99,0.00000022,0.695932,0.8,0.95,,,,
9037,42,100,0.00000022,0.368326,0.9,1,,,,
9038,42,101,0.00000022,0.645587,0.85,0.95,,,,
9039,42,102,0.00000022,0.463007,0.85,1,,,,
9040,42,103,0.00000021,0.128389,1,1,,,,
9041,42,104,0.00000021,0.155681,0.95,1,,,,
9042,42,105,0.00000021,0.661541,0.85,0.9,,,,
9043,42,106,0.00000021,0.437394,0.9,0.95,,,,
9044,42,107,0.00000021,0.804516,0.75,0.9,,,,
9045,42,108,0.00000021,0.474655,0.9,0.9,,,,
9046,42,109,0.00000021,0.672551,0.85,0.9,,,,
9047,42,110,0.00000021,0.293877,0.95,0.95,,,,
9048,42,111,0.00000021,0.647087,0.85,0.9,,,,
9049,42,112,0.00000021,0.463662,0.9,1,,,,
9050,42,113,0.00000021,0.944483,0.8,0.8,,,,
9051,42,114,0.0000002,0.43262,0.85,0.95,,,,
9052,42,115,0.0000002,0.64068,0.75,0.95,,,,
9053,42,116,0.0000002,0.31403,0.95,1,,,,
9054,42,117,0.0000002,0.340499,0.9,0.95,,,,
9055,42,118,0.0000002,0.409179,0.9,1,,,,
9056,42,119,0.0000002,0.414492,0.85,0.95,,,,
9057,42,120,0.0000002,1.266761,0.75,0.8,,,,
9058,42,121,0.0000002,0.373502,0.95,0.95,,,,
9059,42,122,0.0000002,0.35643,0.9,0.95,,,,
9060,42,123,0.0000002,0.464565,0.9,1,,,,
9061,42,124,0.0000002,1.064839,0.8,0.85,,,,
9062,42,125,0.00000019,0.266475,0.95,1,,,,
9063,42,126,0.00000019,0.878422,0.75,0.9,,,,
9064,42,127,0.00000019,0.73929,0.8,0.9,,,,
9065,42,128,0.00000019,0.892056,0.85,0.85,,,,
9066,42,129,0.00000019,0.690232,0.75,0.95,,,,
9067,42,130,0.00000019,0.331855,0.95,0.95,,,,
9068,42,131,0.00000019,0.414531,0.9,0.95,,,,
9069,42,132,0.00000019,1.016713,0.8,0.85,,,,
9070,42,133,0.00000019,0.529617,0.8,0.95,,,,
9071,42,134,0.00000019,0.939474,0.8,0.9,,,,
9072,42,135,0.00000019,0.832364,0.8,0.95,,,,
9073,42,136,0.00000019,0.254705,0.95,1,,,,
9074,42,137,0.00000018,0.571523,0.9,0.95,,,,
9075,42,138,0.00000018,0.34512,0.85,1,,,,
9076,42,139,0.00000018,0.666991,0.85,0.95,,,,
9077,42,140,0.00000018,0.371114,0.85,1,,,,
9078,42,141,0.00000018,0.84883,0.85,0.9,,,,
9079,42,142,0.00000018,0.740502,0.85,0.9,,,,
9080,42,143,0.00000018,0.376044,0.9,0.95,,,,
9081,42,144,0.00000018,1.078073,0.75,0.9,,,,
9082,42,145,0.00000018,0.150576,0.9,1,,,,
9083,42,146,0.00000018,0.512419,0.85,0.9,,,,
9084,42,147,0.00000018,0.536858,0.9,0.95,,,,
9085,42,148,0.00000017,0.703121,0.75,0.9,,,,
9086,42,149,0.00000017,0.651473,0.85,0.9,,,,
9087,42,150,0.00000017,1.001309,0.8,0.85,,,,
9088,42,151,0.00000017,0.448716,0.85,0.95,,,,
9089,42,152,0.00000017,0.218729,0.95,1,,,,
9090,42,153,0.00000017,0.190195,0.95,1,,,,
9091,42,154,0.00000017,0.636598,0.85,0.95,,,,
9092,42,155,0.00000017,0.449892,0.9,0.95,,,,
9093,42,156,0.00000017,0.410461,0.9,1,,,,
9094,42,157,0.00000017,0.921908,0.75,0.85,,,,
9095,42,158,0.00000017,0.654507,0.85,0.9,,,,
9096,42,159,0.00000017,0.352403,0.9,1,,,,
9097,42,160,0.00000016,0.533363,0.8,0.95,,,,
9098,42,161,0.00000016,0.532879,0.85,1,,,,
9099,42,162,0.00000016,0.251092,0.95,1,,,,
9100,42,163,0.00000016,0.237069,0.95,1,,,,
9101,42,164,0.00000016,0.375959,0.9,1,,,,
9102,42,165,0.00000016,0.52903,0.85,0.95,,,,
9103,42,166,0.00000016,0.42961,0.9,0.95,,,,
9104,42,167,0.00000016,1.228377,0.65,0.9,,,,
9105,42,168,0.00000016,0.875321,0.75,0.95,,,,
9106,42,169,0.00000016,1.127374,0.75,0.85,,,,
9107,42,170,0.00000016,0.538048,0.85,0.9,,,,
9108,42,171,0.00000016,0.604628,0.9,0.9,,,,
9109,42,172,0.00000016,0.279537,0.9,1,,,,
9110,42,173,0.00000015,0.872145,0.75,0.9,,,,
9111,42,174,0.00000015,0.27155,0.95,1,,,,
9112,42,175,0.00000015,0.840406,0.75,0.85,,,,
9113,42,176,0.00000015,0.669563,0.9,0.9,,,,
9114,42,177,0.00000015,0.416495,0.9,0.95,,,,
9115,42,178,0.00000015,0.904243,0.8,0.9,,,,
9116,42,179,0.00000015,0.20194,0.95,1,,,,
9117,42,180,0.00000015,1.044365,0.65,0.85,,,,
9118,42,181,0.00000015,0.358468,0.9,1,,,,
9119,42,182,0.00000015,0.375822,0.9,0.95,,,,
9120,42,183,0.00000015,0.642581,0.9,0.9,,,,
9121,42,184,0.00000015,0.803227,0.85,0.85,,,,
9122,42,185,0.00000015,0.657373,0.85,0.9,,,,
9123,42,186,0.00000014,0.28418,0.9,0.95,,,,
9124,42,187,0.00000014,0.618365,0.9,0.95,,,,
9125,42,188,0.00000014,0.666448,0.85,0.95,,,,
9126,42,189,0.00000014,0.668954,0.8,0.95,,,,
9127,42,190,0.00000014,0.445507,0.85,1,,,,
9128,42,191,0.00000014,0.379925,0.85,1,,,,
9129,42,192,0.00000014,0.404109,0.9,0.95,,,,
9130,42,193,0.00000014,0.608069,0.9,0.95,,,,
9131,42,194,0.00000014,0.138392,1,1,,,,
9132,42,195,0.00000014,0.37475,0.95,0.95,,,,
9133,42,196,0.00000014,0.392109,0.9,1,,,,
9134,42,197,0.00000014,0.412737,0.9,1,,,,
9135,42,198,0.00000014,0.401472,0.9,0.95,,,,
9136,42,199,0.00000013,0.259192,0.95,1,,,,
9137,42,200,0.00000013,1.163563,0.8,0.8,,,,
9138,42,201,0.00000013,1.017966,0.75,0.85,,,,
9139,42,202,0.00000013,1.145059,0.8,0.85,,,,
9140,42,203,0.00000013,0.750011,0.75,0.85,,,,
9141,42,204,0.00000013,0.681085,0.85,0.9,,,,
9142,42,205,0.00000013,0.337896,0.9,0.95,,,,
9143,42,206,0.00000013,0.394118,0.9,0.95,,,,
9144,42,207,0.00000013,0.550785,0.9,0.9,,,,
9145,42,208,0.00000013,0.666155,0.8,0.95,,,,
9146,42,209,0.00000013,1.041027,0.75,0.9,,,,
9147,42,210,0.00000013,0.506384,0.9,0.95,,,,
9148,42,211,0.00000013,0.464918,0.8,1,,,,
9149,42,212,0.00000013,0.717318,0.85,0.95,,,,
9150,42,213,0.00000012,0.85752,0.75,0.9,,,,
9151,42,214,0.00000012,0.4722,0.95,0.95,,,,
9152,42,215,0.00000012,0.779756,0.75,0.95,,,,
9153,42,216,0.00000012,1.005835,0.75,0.85,,,,
9154,42,217,0.00000012,0.283989,0.95,0.95,,,,
9155,42,218,0.00000012,0.134062,1,1,,,,
9156,43,1,0.00000012,0.350158,0.9,0.95,,,,
9157,43,2,0.00000012,0.483686,0.9,0.95,,,,
9158,43,3,0.00000012,0.803648,0.75,0.95,,,,
9159,43,4,0.00000012,0.573725,0.85,1,,,,
9160,43,5,0.00000012,0.199752,0.95,0.95,,,,
9161,43,6,0.00000012,0.465038,0.85,0.95,,,,
9162,43,7,0.00000012,0.724359,0.8,0.9,,,,
9163,43,8,0.00000012,0.61603,0.85,0.9,,,,
9164,43,9,0.00000011,0.652756,0.85,0.9,,,,
9165,43,10,0.00000011,0.566625,0.9,0.9,,,,
9166,43,11,0.00000011,0.5979,0.85,0.9,,,,
9167,43,12,0.00000011,1.353294,0.65,0.8,,,,
9168,43,13,0.00000011,0.930868,0.8,0.8,,,,
9169,43,14,0.00000011,0.640801,0.8,0.95,,,,
9170,43,15,0.00000011,0.878692,0.75,0.95,,,,
9171,43,16,0.00000011,0.456055,0.9,0.95,,,,
9172,43,17,0.00000011,0.604752,0.75,0.95,,,,
9173,43,18,0.00000011,0.266239,0.95,1,,,,
9174,43,19,0.00000011,0.590676,0.8,0.95,,,,
9175,43,20,0.00000011,0.330883,0.9,0.95,,,,
9176,43,21,0.00000011,0.602079,0.9,0.95,,,,
9177,43,22,0.00000011,0.282674,0.95,1,,,,
9178,43,23,0.00000011,0.95283,0.75,0.9,,,,
9179,43,24,0.0000001,0.766023,0.8,0.9,,,,
9180,43,25,0.0000001,0.563174,0.85,0.9,,,,
9181,43,26,0.0000001,0.871808,0.75,0.9,,,,
9182,43,27,0.0000001,0.788555,0.8,0.9,,,,
9183,43,28,0.0000001,0.277804,0.95,1,,,,
9184,43,29,0.0000001,0.29652,0.9,0.95,,,,
9185,43,30,0.0000001,0.646203,0.85,0.9,,,,
9186,43,31,0.0000001,0.464634,0.9,0.95,,,,
9187,43,32,0.0000001,0.33692,0.85,1,,,,
9188,43,33,0.0000001,0.538825,0.85,0.95,,,,
9189,43,34,0.0000001,0.640196,0.85,0.9,,,,
9190,43,35,0.0000001,0.375025,0.9,1,,,,
9191,43,36,0.0000001,0.264206,0.95,0.95,,,,
9192,43,37,0.0000001,0.331299,0.9,0.95,,,,
9193,43,38,0.0000001,0.392918,0.9,0.95,,,,
9194,43,39,0.00000009,0.295267,0.9,1,,,,
9195,43,40,0.00000009,1.041745,0.75,0.8,,,,
9196,43,41,0.00000009,0.22426,0.95,1,,,,
9197,43,42,0.00000009,0.767965,0.85,0.95,,,,
9198,43,43,0.00000009,0.931116,0.75,0.85,,,,
9199,43,44,0.00000009,0.764109,0.8,0.9,,,,
9200,43,45,0.00000009,0.261957,0.9,1,,,,
9201,43,46,0.00000009,0.667564,0.8,1,,,,
9202,43,47,0.00000009,1.271276,0.7,0.8,,,,
9203,43,48,0.00000009,0.620153,0.8,0.95,,,,
9204,43,49,0.00000009,0.630266,0.85,0.9,,,,
9205,43,50,0.00000009,0.663766,0.9,0.9,,,,
9206,43,51,0.00000009,0.735549,0.85,0.9,,,,
9207,43,52,0.00000009,0.347165,0.9,1,,,,
9208,43,53,0.00000009,0.606011,0.85,0.9,,,,
9209,43,54,0.00000009,0.633897,0.75,1,,,,
9210,43,55,0.00000009,0.358469,0.9,0.95,,,,
9211,43,56,0.00000008,0.45538,0.9,0.95,,,,
9212,43,57,0.00000008,0.433932,0.9,0.95,,,,
9213,43,58,0.00000008,0.612253,0.8,0.9,,,,
9214,43,59,0.00000008,0.278402,0.95,1,,,,
9215,43,60,0.00000008,0.525327,0.8,0.95,,,,
9216,43,61,0.00000008,0.631284,0.8,0.9,,,,
9217,43,62,0.00000008,0.406084,0.9,0.95,,,,
9218,43,63,0.00000008,0.35818,0.95,0.95,,,,
9219,43,64,0.00000008,0.668378,0.85,0.9,,,,
9220,43,65,0.00000008,0.53073,0.85,0.9,,,,
9221,43,66,0.00000008,0.697963,0.8,0.9,,,,
9222,43,67,0.00000008,0.839154,0.75,0.9,,,,
9223,43,68,0.00000008,0.36461,0.85,1,,,,
9224,43,69,0.00000008,0.798026,0.8,0.85,,,,
9225,43,70,0.00000008,0.267514,0.95,0.95,,,,
9226,43,71,0.00000008,0.464071,0.9,0.95,,,,
9227,43,72,0.00000008,0.51325,0.95,0.95,,,,
9228,43,73,0.00000007,0.733056,0.85,0.85,,,,
9229,43,74,0.00000007,0.574211,0.8,0.9,,,,
9230,43,75,0.00000007,0.981827,0.7,0.95,,,,
9231,43,76,0.00000007,0.536433,0.9,0.9,,,,
9232,43,77,0.00000007,0.492182,0.85,0.95,,,,
9233,43,78,0.00000007,0.798611,0.8,0.9,,,,
9234,43,79,0.00000007,0.875104,0.8,0.9,,,,
9235,43,80,0.00000007,0.448474,0.85,1,,,,
9236,43,81,0.00000007,0.344251,0.9,0.9,,,,
9237,43,82,0.00000007,0.375329,0.9,0.95,,,,
9238,43,83,0.00000007,0.508517,0.95,1,,,,
9239,43,84,0.00000007,0.537985,0.85,0.9,,,,
9240,43,85,0.00000007,0.748124,0.85,0.85,,,,
9241,43,86,0.00000007,1.119163,0.7,0.8,,,,
9242,43,87,0.00000007,0.500327,0.85,0.95,,,,
9243,43,88,0.00000007,0.26858,0.9,1,,,,
9244,43,89,0.00000007,0.555164,0.85,0.95,,,,
9245,43,90,0.00000007,0.499025,0.9,0.95,,,,
9246,43,91,0.00000007,0.459519,0.85,1,,,,
9247,43,92,0.00000006,0.202316,0.9,1,,,,
9248,43,93,0.00000006,0.420535,0.85,0.95,,,,
9249,43,94,0.00000006,0.219957,0.95,1,,,,
9250,43,95,0.00000006,0.726965,0.75,0.9,,,,
9251,43,96,0.00000006,0.113134,1,1,,,,
9252,43,97,0.00000006,0.820489,0.85,0.9,,,,
9253,43,98,0.00000006,0.510238,0.9,1,,,,
9254,43,99,0.00000006,0.735388,0.8,0.9,,,,
9255,43,100,0.00000006,0.504066,0.8,1,,,,
9256,43,101,0.00000006,0.465309,0.9,0.95,,,,
9257,43,102,0.00000006,0.702985,0.85,0.85,,,,
9258,43,103,0.00000006,0.785532,0.8,0.9,,,,
9259,43,104,0.00000006,0.66618,0.85,0.9,,,,
9260,43,105,0.00000006,0.261685,0.95,1,,,,
9261,43,106,0.00000006,1.044914,0.8,0.85,,,,
9262,43,107,0.00000006,0.480601,0.85,0.95,,,,
9263,43,108,0.00000006,0.927116,0.8,0.85,,,,
9264,43,109,0.00000006,0.34875,0.95,1,,,,
9265,43,110,0.00000006,0.247282,0.95,1,,,,
9266,43,111,0.00000006,0.58211,0.9,0.95,,,,
9267,43,112,0.00000005,0.682085,0.9,0.9,,,,
9268,43,113,0.00000005,0.467802,0.85,0.9,,,,
9269,43,114,0.00000005,0.612467,0.85,1,,,,
9270,43,115,0.00000005,0.288668,0.95,0.95,,,,
9271,43,116,0.00000005,0.450097,0.9,0.95,,,,
9272,43,117,0.00000005,0.522074,0.85,0.95,,,,
9273,43,118,0.00000005,0.792758,0.7,0.95,,,,
9274,43,119,0.00000005,0.634228,0.8,0.95,,,,
9275,43,120,0.00000005,0.658577,0.85,0.9,,,,
9276,43,121,0.00000005,0.107784,0.95,1,,,,
9277,43,122,0.00000005,0.47381,0.85,0.95,,,,
9278,43,123,0.00000005,0.153164,0.95,1,,,,
9279,43,124,0.00000005,0.666946,0.85,0.9,,,,
9280,43,125,0.00000005,0.587631,0.85,0.9,,,,
9281,43,126,0.00000005,0.389622,0.95,0.95,,,,
9282,43,127,0.00000005,0.301663,0.9,1,,,,
9283,43,128,0.00000005,0.187122,0.95,1,,,,
9284,43,129,0.00000005,0.827193,0.85,0.9,,,,
9285,43,130,0.00000005,1.017599,0.7,0.85,,,,
9286,43,131,0.00000005,0.930073,0.75,0.95,,,,
9287,43,132,0.00000005,0.571508,0.85,0.95,,,,
9288,43,133,0.00000005,0.537933,0.9,0.95,,,,
9289,43,134,0.00000005,0.197399,0.95,1,,,,
9290,43,135,0.00000004,0.581494,0.8,1,,,,
9291,43,136,0.00000004,0.400745,0.9,0.95,,,,
9292,43,137,0.00000004,0.465364,0.85,1,,,,
9293,43,138,0.00000004,0.672756,0.8,0.9,,,,
9294,43,139,0.00000004,0.759587,0.75,0.9,,,,
9295,43,140,0.00000004,0.33516,0.9,1,,,,
9296,43,141,0.00000004,1.053385,0.7,0.8,,,,
9297,43,142,0.00000004,0.646665,0.9,0.95,,,,
9298,43,143,0.00000004,0.605202,0.75,1,,,,
9299,43,144,0.00000004,0.124561,0.95,1,,,,
9300,43,145,0.00000004,0.133925,1,1,,,,
9301,43,146,0.00000004,0.514492,0.85,0.95,,,,
9302,43,147,0.00000004,0.56505,0.8,0.95,,,,
9303,43,148,0.00000004,0.313867,0.9,1,,,,
9304,43,149,0.00000004,0.22282,0.95,0.95,,,,
9305,43,150,0.00000004,0.404884,0.9,0.95,,,,
9306,43,151,0.00000004,0.380449,0.85,0.95,,,,
9307,43,152,0.00000004,0.858008,0.85,0.85,,,,
9308,43,153,0.00000004,1.236409,0.7,0.8,,,,
9309,43,154,0.00000004,0.581292,0.8,0.9,,,,
9310,43,155,0.00000004,0.313167,0.95,0.95,,,,
9311,43,156,0.00000004,0.712123,0.75,0.95,,,,
9312,43,157,0.00000004,0.383975,0.9,1,,,,
9313,43,158,0.00000004,0.668618,0.85,0.85,,,,
9314,43,159,0.00000003,0.460264,0.85,1,,,,
9315,43,160,0.00000003,0.263035,0.95,0.95,,,,
9316,43,161,0.00000003,0.695796,0.85,0.9,,,,
9317,43,162,0.00000003,0.444159,0.9,0.95,,,,
9318,43,163,0.00000003,0.447354,0.9,0.95,,,,
9319,43,164,0.00000003,0.531945,0.85,0.9,,,,
9320,43,165,0.00000003,0.461475,0.9,0.95,,,,
9321,43,166,0.00000003,0.591582,0.85,0.9,,,,
9322,43,167,0.00000003,0.99657,0.75,0.8,,,,
9323,43,168,0.00000003,0.491589,0.9,0.95,,,,
9324,43,169,0.00000003,0.657679,0.85,0.95,,,,
9325,43,170,0.00000003,0.494231,0.85,0.95,,,,
9326,43,171,0.00000003,0.242284,0.95,1,,,,
9327,43,172,0.00000003,0.599513,0.8,0.9,,,,
9328,43,173,0.00000003,1.556716,0.65,0.75,,,,
9329,43,174,0.00000003,0.428,0.9,1,,,,
9330,43,175,0.00000003,0.544453,0.8,0.95,,,,
9331,43,176,0.00000003,0.365616,0.9,1,,,,
9332,43,177,0.00000003,1.119833,0.75,0.8,,,,
9333,43,178,0.00000003,0.26402,0.9,1,,,,
9334,43,179,0.00000003,1.19028,0.7,0.75,,,,
9335,43,180,0.00000003,0.524889,0.85,1,,,,
9336,43,181,0.00000003,0.659491,0.85,0.95,,,,
9337,43,182,0.00000003,0.413036,0.85,1,,,,
9338,43,183,0.00000003,0.431844,0.9,0.95,,,,
9339,43,184,0.00000003,0.146268,0.95,1,,,,
9340,43,185,0.00000003,0.404003,0.9,0.95,,,,
9341,43,186,0.00000003,0.286753,0.95,0.95,,,,
9342,43,187,0.00000003,0.412776,0.9,0.95,,,,
9343,43,188,0.00000002,0.715829,0.75,0.9,,,,
9344,43,189,0.00000002,0.483779,0.9,0.95,,,,
9345,43,190,0.00000002,0.771039,0.8,0.85,,,,
9346,43,191,0.00000002,0.745861,0.8,0.9,,,,
9347,43,192,0.00000002,0.482996,0.9,0.95,,,,
9348,43,193,0.00000002,0.638777,0.85,0.95,,,,
9349,43,194,0.00000002,0.614773,0.8,0.95,,,,
9350,43,195,0.00000002,1.170755,0.75,0.85,,,,
9351,43,196,0.00000002,0.79507,0.7,0.95,,,,
9352,43,197,0.00000002,0.527627,0.8,0.95,,,,
9353,43,198,0.00000002,0.832026,0.85,0.9,,,,
9354,43,199,0.00000002,0.509321,0.8,0.95,,,,
9355,43,200,0.00000002,0.645639,0.85,0.9,,,,
9356,43,201,0.00000002,0.707814,0.85,0.95,,,,
9357,43,202,0.00000002,0.543022,0.85,0.95,,,,
9358,43,203,0.00000002,0.965274,0.8,0.85,,,,
9359,43,204,0.00000002,0.239676,0.9,1,,,,
9360,43,205,0.00000002,0.086997,1,1,,,,
9361,43,206,0.00000002,0.730795,0.85,0.95,,,,
9362,43,207,0.00000002,0.607686,0.85,0.9,,,,
9363,43,208,0.00000002,0.128389,1,1,,,,
9364,43,209,0.00000002,0.647527,0.75,1,,,,
9365,43,210,0.00000002,0.468545,0.9,0.9,,,,
9366,43,211,0.00000002,0.945915,0.7,0.9,,,,
9367,43,212,0.00000002,0.88263,0.75,0.9,,,,
9368,43,213,0.00000002,0.504019,0.85,0.95,,,,
9369,43,214,0.00000002,0.748651,0.9,0.9,,,,
9370,43,215,0.00000002,0.268233,0.95,0.95,,,,
9371,43,216,0.00000002,0.939474,0.75,0.9,,,,
9372,43,217,0.00000002,0.628912,0.85,0.95,,,,
9373,43,218,0.00000002,0.517863,0.95,0.95,,,,
9374,44,1,0.00000002,0.172503,1,1,,,,
9375,44,2,0.00000002,0.416592,0.95,0.95,,,,
9376,44,3,0.00000002,0.802932,0.8,0.85,,,,
9377,44,4,0.00000002,0.823877,0.8,0.9,,,,
9378,44,5,0.00000001,0.367644,0.9,0.95,,,,
9379,44,6,0.00000001,0.87838,0.7,0.85,,,,
9380,44,7,0.00000001,0.889826,0.75,0.85,,,,
9381,44,8,0.00000001,0.801103,0.8,0.95,,,,
9382,44,9,0.00000001,0.579623,0.85,0.95,,,,
9383,44,10,0.00000001,0.541047,0.9,0.9,,,,
9384,44,11,0.00000001,0.379205,0.9,0.95,,,,
9385,44,12,0.00000001,0.361871,0.85,1,,,,
9386,44,13,0.00000001,0.924115,0.75,0.9,,,,
9387,44,14,0.00000001,0.986098,0.8,0.85,,,,
9388,44,15,0.00000001,0.652127,0.85,1,,,,
9389,44,16,0.00000001,0.222428,1,1,,,,
9390,44,17,0.00000001,0.616881,0.8,0.9,,,,
9391,44,18,0.00000001,0.26641,0.95,0.95,,,,
9392,44,19,0.00000001,0.902306,0.8,0.9,,,,
9393,44,20,0.00000001,0.280053,0.9,0.95,,,,
9394,44,21,0.00000001,0.91608,0.75,0.95,,,,
9395,44,22,0.00000001,0.488293,0.9,0.95,,,,
9396,44,23,0.00000001,0.366913,0.9,0.95,,,,
9397,44,24,0.00000001,0.853976,0.8,0.85,,,,
9398,44,25,0.00000001,0.326317,0.9,1,,,,
9399,44,26,0.00000001,0.693975,0.8,0.95,,,,
9400,44,27,0.00000001,0.76636,0.85,0.95,,,,
9401,44,28,0.00000001,0.474122,0.9,1,,,,
9402,44,29,0.00000001,0.484146,1,1,,,,
9403,44,30,0.00000001,0.200173,0.95,0.95,,,,
9404,44,31,0.00000001,1.050336,0.7,0.9,,,,
9405,44,32,0.00000001,0.366935,0.9,0.95,,,,
9406,44,33,0.00000001,0.596965,0.85,0.95,,,,
9407,44,34,0.00000001,0.59204,0.8,0.95,,,,
9408,44,35,0.00000001,0.528183,0.9,0.95,,,,
